1;"Москва";101000
2;"Москва";101194
3;"Москва";103003
4;"Москва";103050
5;"Москва";103070
6;"Москва";103073
7;"Москва";103132
8;"Москва";103265
9;"Москва";103271
10;"Москва";103274
11;"Москва";103339
12;"Москва";103426
13;"Москва";103510
14;"Москва";103600
15;"Москва";105005
16;"Москва";105037
17;"Москва";105043
18;"Москва";105058
19;"Москва";105062
20;"Москва";105064
21;"Москва";105066
22;"Москва";105067
23;"Москва";105077
24;"Москва";105082
25;"Москва";105094
26;"Москва";105118
27;"Москва";105120
28;"Москва";105122
29;"Москва";105173
30;"Москва";105175
31;"Москва";105179
32;"Москва";105187
33;"Москва";105203
34;"Москва";105215
35;"Москва";105229
36;"Москва";105264
37;"Москва";105275
38;"Москва";105318
39;"Москва";105425
40;"Москва";105484
41;"Москва";105523
42;"Москва";105554
43;"Москва";105568
44;"Москва";105679
45;"Москва";107014
46;"Москва";107016
47;"Москва";107023
48;"Москва";107031
49;"Москва";107045
50;"Москва";107061
51;"Москва";107065
52;"Москва";107076
53;"Москва";107078
54;"Москва";107084
55;"Москва";107113
56;"Москва";107139
57;"Москва";107140
58;"Москва";107143
59;"Москва";107150
60;"Москва";107174
61;"Москва";107199
62;"Москва";107207
63;"Москва";107217
64;"Москва";107227
65;"Москва";107228
66;"Москва";107241
67;"Москва";107245
68;"Москва";107258
69;"Москва";107262
70;"Москва";107370
71;"Москва";107392
72;"Москва";107450
73;"Москва";107497
74;"Москва";107553
75;"Москва";107564
76;"Москва";107589
77;"Москва";109004
78;"Москва";109012
79;"Москва";109028
80;"Москва";109029
81;"Москва";109044
82;"Москва";109052
83;"Москва";109074
84;"Москва";109097
85;"Москва";109117
86;"Москва";109125
87;"Москва";109129
88;"Москва";109144
89;"Москва";109145
90;"Москва";109147
91;"Москва";109153
92;"Москва";109189
93;"Москва";109202
94;"Москва";109210
95;"Москва";109235
96;"Москва";109240
97;"Москва";109263
98;"Москва";109289
99;"Москва";109316
100;"Москва";109369
101;"Москва";109377
102;"Москва";109378
103;"Москва";109380
104;"Москва";109382
105;"Москва";109383
106;"Москва";109384
107;"Москва";109386
108;"Москва";109387
109;"Москва";109388
110;"Москва";109390
111;"Москва";109391
112;"Москва";109417
113;"Москва";109428
114;"Москва";109429
115;"Москва";109439
116;"Москва";109440
117;"Москва";109443
118;"Москва";109444
119;"Москва";109456
120;"Москва";109457
121;"Москва";109462
122;"Москва";109472
123;"Москва";109507
124;"Москва";109518
125;"Москва";109542
126;"Москва";109544
127;"Москва";109548
128;"Москва";109559
129;"Москва";109649
130;"Москва";109651
131;"Москва";109652
132;"Москва";111020
133;"Москва";111024
134;"Москва";111033
135;"Москва";111116
136;"Москва";111123
137;"Москва";111126
138;"Москва";111141
139;"Москва";111250
140;"Москва";111394
141;"Москва";111395
142;"Москва";111396
143;"Москва";111397
144;"Москва";111398
145;"Москва";111399
146;"Москва";111401
147;"Москва";111402
148;"Москва";111524
149;"Москва";111531
150;"Москва";111537
151;"Москва";111538
152;"Москва";111539
153;"Москва";111555
154;"Москва";111558
155;"Москва";111578
156;"Москва";111621
157;"Москва";111622
158;"Москва";111625
159;"Москва";111672
160;"Москва";113257
161;"Москва";113509
162;"Москва";115035
163;"Москва";115054
164;"Москва";115068
165;"Москва";115088
166;"Москва";115093
167;"Москва";115095
168;"Москва";115114
169;"Москва";115142
170;"Москва";115162
171;"Москва";115172
172;"Москва";115177
173;"Москва";115184
174;"Москва";115191
175;"Москва";115193
176;"Москва";115201
177;"Москва";115211
178;"Москва";115230
179;"Москва";115280
180;"Москва";115304
181;"Москва";115324
182;"Москва";115326
183;"Москва";115372
184;"Москва";115404
185;"Москва";115406
186;"Москва";115407
187;"Москва";115408
188;"Москва";115409
189;"Москва";115419
190;"Москва";115432
191;"Москва";115446
192;"Москва";115455
193;"Москва";115470
194;"Москва";115477
195;"Москва";115478
196;"Москва";115487
197;"Москва";115516
198;"Москва";115522
199;"Москва";115533
200;"Москва";115547
201;"Москва";115551
202;"Москва";115561
203;"Москва";115563
204;"Москва";115569
205;"Москва";115573
206;"Москва";115580
207;"Москва";115582
208;"Москва";115583
209;"Москва";115597
210;"Москва";115598
211;"Москва";115612
212;"Москва";115682
213;"Москва";117036
214;"Москва";117042
215;"Москва";117105
216;"Москва";117133
217;"Москва";117149
218;"Москва";117152
219;"Москва";117168
220;"Москва";117186
221;"Москва";117198
222;"Москва";117208
223;"Москва";117209
224;"Москва";117216
225;"Москва";117218
226;"Москва";117246
227;"Москва";117259
228;"Москва";117279
229;"Москва";117292
230;"Москва";117303
231;"Москва";117312
232;"Москва";117321
233;"Москва";117325
234;"Москва";117335
235;"Москва";117342
236;"Москва";117393
237;"Москва";117403
238;"Москва";117405
239;"Москва";117418
240;"Москва";117420
241;"Москва";117437
242;"Москва";117447
243;"Москва";117449
244;"Москва";117452
245;"Москва";117461
246;"Москва";117463
247;"Москва";117465
248;"Москва";117485
249;"Москва";117513
250;"Москва";117519
251;"Москва";117525
252;"Москва";117534
253;"Москва";117535
254;"Москва";117545
255;"Москва";117546
256;"Москва";117556
257;"Москва";117570
258;"Москва";117574
259;"Москва";117587
260;"Москва";117588
261;"Москва";117593
262;"Москва";117623
263;"Москва";117628
264;"Москва";117630
265;"Москва";117632
266;"Москва";117638
267;"Москва";117639
268;"Москва";117645
269;"Москва";117647
270;"Москва";117648
271;"Москва";117676
272;"Москва";119002
273;"Москва";119017
274;"Москва";119019
275;"Москва";119021
276;"Москва";119027
277;"Москва";119034
278;"Москва";119048
279;"Москва";119049
280;"Москва";119071
281;"Москва";119072
282;"Москва";119119
283;"Москва";119121
284;"Москва";119131
285;"Москва";119134
286;"Москва";119136
287;"Москва";119146
288;"Москва";119160
289;"Москва";119180
290;"Москва";119192
291;"Москва";119200
292;"Москва";119234
293;"Москва";119251
294;"Москва";119261
295;"Москва";119270
296;"Москва";119285
297;"Москва";119296
298;"Москва";119297
299;"Москва";119306
300;"Москва";119311
301;"Москва";119313
302;"Москва";119330
303;"Москва";119331
304;"Москва";119333
305;"Москва";119334
306;"Москва";119361
307;"Москва";119415
308;"Москва";119421
309;"Москва";119435
310;"Москва";119454
311;"Москва";119501
312;"Москва";119517
313;"Москва";119526
314;"Москва";119530
315;"Москва";119571
316;"Москва";119590
317;"Москва";119602
318;"Москва";119606
319;"Москва";119607
320;"Москва";119618
321;"Москва";119619
322;"Москва";119620
323;"Москва";119633
324;"Москва";119634
325;"Москва";121038
326;"Москва";121059
327;"Москва";121069
328;"Москва";121087
329;"Москва";121096
330;"Москва";121099
331;"Москва";121108
332;"Москва";121115
333;"Москва";121151
334;"Москва";121165
335;"Москва";121166
336;"Москва";121170
337;"Москва";121205
338;"Москва";121248
339;"Москва";121293
340;"Москва";121309
341;"Москва";121351
342;"Москва";121352
343;"Москва";121353
344;"Москва";121354
345;"Москва";121355
346;"Москва";121356
347;"Москва";121357
348;"Москва";121359
349;"Москва";121374
350;"Москва";121433
351;"Москва";121467
